763 132 0 267 14 15 6 1 686 736 746 73726 12860 0 25825 14 15 6 32 66265 70787 72058 1504 283 0 568 14 15 6 1 1456 1472 1488 1770208 333856 0 668565 14 15 6 32 1713712 1732544 1751376
763 145 0 279 12 18 2 1 717 738 755 73726 14012 0 26986 12 18 2 32 68734 71242 72661 1504 305 0 586 12 18 2 1 1456 1472 1488 1770208 359047 0 689981 12 18 2 32 1713712 1732544 1751376
756 113 0 252 15 15 6 0 669 729 740 72860 10929 0 24364 15 15 6 0 64736 70253 71270 1504 240 0 534 15 15 6 0 1455 1468 1488 1770208 282531 0 629185 15 15 6 0 1712652 1728071 1751376
756 113 0 252 17 12 7 1 669 729 740 72860 10958 0 24351 17 12 7 239 64736 70253 71270 1504 240 0 534 17 12 7 2 1455 1468 1488 1770208 282576 0 629165 17 12 7 246 1712652 1728071 1751376
756 75 0 213 18 11 6 1 537 720 739 72766 7279 0 20523 18 11 6 135 51802 69146 71139 1504 158 0 448 18 11 6 2 1393 1456 1479 1770208 185831 0 527719 18 11 6 224 1640267 1714065 1740853
756 47 0 175 21 10 6 1 4 661 738 72766 4651 0 16868 21 10 6 171 548 63564 70985 1504 99 0 363 21 10 6 2 8 1440 1472 1770208 116046 0 428623 21 10 6 224 895 1695115 1732544
755 12 0 93 24 8 6 1 3 4 8 72766 1289 0 9032 24 8 6 135 533 548 1855 1488 25 0 184 24 8 6 2 6 8 12 1751376 28467 0 217490 24 8 6 223 702 895 1487
9 0 0 1 23 9 6 1 3 4 5 1423 109 0 216 23 9 6 133 411 540 668 17 1 0 2 23 9 6 2 6 8 9 1922 160 0 312 23 9 6 223 670 892 988
718 13 0 83 21 10 6 1 3 4 375 69110 1304 0 8075 21 10 6 32 411 599 36396 1504 32 0 203 21 10 6 1 6 9 964 1770208 36583 0 239209 21 10 6 32 670 913 1128644
718 18 0 97 22 10 7 0 3 8 429 69110 1830 0 9434 22 10 7 0 401 1169 42251 1504 46 0 243 22 10 7 0 5 9 1440 1770208 54267 0 286661 22 10 7 0 536 1350 1695233
767 50 0 167 19 12 7 0 8 570 684 73982 4908 0 16168 19 12 7 0 1226 55046 65900 1509 117 0 385 19 12 7 0 10 1440 1472 1776093 137803 0 453340 19 12 7 0 1390 1694880 1732920
767 53 0 170 16 15 4 0 8 583 684 73982 5188 0 16542 16 15 4 0 1461 56850 65900 1509 123 0 392 16 15 4 0 15 1440 1472 1776093 145198 0 462106 16 15 4 0 1685 1694880 1732920
767 85 0 212 15 15 5 0 571 646 725 73982 8309 0 20549 15 15 5 0 55095 62251 69914 1520 200 0 490 15 15 5 0 1425 1488 1503 1789040 234831 0 576728 15 15 5 0 1677931 1751376 1769054
767 73 0 200 15 16 4 0 505 630 725 73982 7084 0 19346 15 16 4 0 49106 61409 69914 1520 168 0 457 15 16 4 0 1378 1488 1502 1789040 198364 0 538380 15 16 4 0 1621795 1751376 1767877
767 109 0 242 15 15 6 0 626 689 730 73982 10619 0 23334 15 15 6 0 60474 66439 70422 1520 245 0 537 15 15 6 0 1440 1472 1502 1789040 288427 0 632494 15 15 6 0 1694880 1733485 1767877
749 78 0 209 18 12 8 0 597 653 723 72018 7546 0 20178 18 12 8 0 57520 62817 69567 1520 174 0 466 18 12 8 0 1401 1471 1488 1789040 204900 0 549425 18 12 8 0 1643512 1731425 1751376
749 75 0 206 22 9 7 1 588 653 723 72018 7293 0 19896 22 9 7 137 56479 62817 69567 1520 168 0 460 22 9 7 2 1385 1471 1488 1789040 197542 0 542873 22 9 7 225 1630733 1731425 1751376
746 43 0 161 25 7 7 2 6 598 703 72018 4407 0 15809 25 7 7 292 1005 57841 67321 1472 93 0 348 25 7 7 4 11 1408 1456 1732544 107988 0 411018 25 7 7 450 1338 1657216 1713712
746 43 0 161 30 6 6 3 7 598 703 72018 4424 0 15804 30 6 6 403 1074 57841 67321 1472 93 0 348 30 6 6 6 11 1408 1456 1732544 108011 0 411012 30 6 6 633 1338 1657216 1713712
64 1 0 4 31 6 6 1 4 5 8 57438 347 0 3315 31 6 6 153 550 800 1146 43 2 0 4 31 6 6 2 8 10 12 4314 234 0 461 31 6 6 233 892 1115 1341
64 1 0 4 29 7 6 1 4 5 7 57438 328 0 3315 29 7 6 133 548 757 1067 43 1 0 4 29 7 6 2 8 10 12 4314 206 0 451 29 7 6 222 892 1112 1338
730 47 0 165 24 8 7 1 5 596 670 70072 4734 0 16160 24 8 7 151 813 57515 64282 1488 105 0 369 24 8 7 2 10 1419 1448 1751376 122219 0 434867 24 8 7 225 1115 1670398 1704460
730 51 0 172 21 11 7 0 4 615 670 70072 5006 0 16563 21 11 7 0 698 59026 64282 1488 116 0 384 21 11 7 0 8 1423 1448 1751376 135797 0 452594 21 11 7 0 905 1674929 1704460
752 68 0 197 16 15 6 0 443 649 729 72203 6633 0 19031 16 15 6 0 43413 62709 69855 1488 150 0 431 16 15 6 0 1011 1440 1462 1751376 176760 0 507778 16 15 6 0 1183159 1694880 1720821
752 96 0 226 16 14 6 0 595 685 729 72203 9304 0 21803 16 14 6 0 57118 66120 69944 1520 216 0 503 16 14 6 0 1423 1440 1471 1789040 254039 0 592576 16 14 6 0 1674988 1695350 1731367
752 98 0 228 15 15 5 0 595 687 729 72203 9548 0 22036 15 15 5 0 57365 66120 69944 1520 222 0 508 15 15 5 0 1424 1448 1471 1789040 261594 0 598393 15 15 5 0 1676048 1704413 1731367
752 53 0 172 16 16 4 0 28 581 715 72203 5194 0 16698 16 16 4 0 4306 56515 68998 1520 120 0 383 16 16 4 0 61 1439 1456 1789040 141861 0 450813 16 16 4 0 54275 1693703 1713853
752 56 0 177 20 12 7 0 78 619 718 72203 5460 0 17164 20 12 7 0 9053 59796 69078 1520 126 0 392 20 12 7 0 239 1439 1462 1789040 147713 0 461715 20 12 7 0 263263 1693761 1720985
730 39 0 147 21 11 7 0 5 411 687 70205 3851 0 14241 21 11 7 0 816 40206 66111 1520 91 0 337 20 12 7 0 8 1392 1454 1789040 106761 0 397242 20 12 7 0 1117 1639325 1711405
718 12 0 80 27 8 7 1 4 5 105 69061 1217 0 7774 27 8 7 32 511 805 10446 1488 26 0 173 26 8 7 0 6 10 397 1751376 29538 0 204273 26 8 7 0 668 1117 460791
747 37 0 150 30 6 6 2 5 286 706 71766 3710 0 14526 30 6 6 182 699 29104 68041 1488 79 0 317 29 7 7 2 8 598 1456 1751376 91819 0 373332 29 7 7 226 999 686931 1713712
770 78 0 218 29 6 6 3 572 726 753 73999 7617 0 21056 29 6 6 364 55734 69841 72219 1520 161 0 449 28 6 7 4 1358 1456 1488 1789040 187947 0 529054 28 6 7 447 1598954 1714594 1751376
770 72 0 211 25 7 7 2 289 726 753 73999 6977 0 20331 25 7 7 268 29296 69841 72219 1520 147 0 431 24 8 8 4 590 1456 1488 1789040 171835 0 508248 24 8 8 417 677536 1713712 1751376
770 99 0 239 25 8 7 2 672 731 754 73999 9584 0 23028 25 8 7 270 64819 70150 72376 1520 208 0 501 25 7 7 4 1440 1472 1488 1789040 244727 0 590245 25 7 7 445 1694880 1732544 1751399
770 126 0 261 17 13 7 1 691 740 754 73999 12243 0 25220 17 13 7 32 66557 71051 72376 1520 272 0 558 17 13 7 1 1456 1487 1499 1789040 320094 0 657102 17 13 7 32 1713712 1750199 1764370
770 117 0 253 15 15 6 0 681 740 754 73999 11301 0 24387 15 15 6 0 65468 71186 72376 1520 252 0 541 15 15 6 0 1456 1488 1499 1789040 296806 0 637175 15 15 6 0 1713712 1751376 1764370
763 93 0 227 15 16 5 0 580 721 745 73269 9071 0 21938 15 16 5 0 56295 69416 71625 1514 206 0 496 15 16 5 0 1440 1472 1488 1781978 242318 0 583816 15 16 5 0 1694880 1732544 1751376
763 92 0 226 16 14 6 0 580 721 745 73269 8963 0 21843 16 14 6 0 56295 69416 71625 1514 203 0 494 15 15 6 0 1440 1472 1488 1781978 238937 0 582210 15 15 6 0 1694880 1732544 1751376
763 65 0 195 16 13 7 2 300 669 736 73269 6433 0 18872 16 13 7 267 30475 64978 70808 1514 142 0 422 15 14 6 3 636 1471 1488 1781978 166147 0 498013 15 14 6 349 729927 1731425 1751376
763 68 0 199 18 11 7 3 310 677 727 73269 6663 0 19195 18 11 7 412 31394 64948 69733 1514 147 0 429 17 11 6 5 658 1456 1482 1781978 171030 0 506336 17 11 6 544 756070 1714594 1744431
763 80 0 215 17 11 6 3 590 683 730 73269 7843 0 20740 17 11 6 477 56900 65752 70027 1514 174 0 466 16 12 6 6 1421 1456 1477 1781978 203322 0 549362 16 12 6 670 1672752 1714594 1738476
